Emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
emp12000,0.74,0.94,4,157,2,0,0,0,sales,medium
emp12001,0.83,0.57,2,222,2,0,0,0,sales,medium
emp12002,0.24,0.88,5,199,5,1,0,0,sales,medium
emp12003,0.93,0.89,3,255,7,1,0,0,sales,medium
emp12004,0.96,0.62,4,253,7,0,0,0,sales,medium
emp12005,0.16,0.68,5,149,7,1,0,0,sales,medium
emp12006,0.21,0.85,6,285,7,0,0,0,sales,medium
emp12007,0.69,0.54,3,164,7,0,0,0,sales,medium
emp12008,0.66,0.96,3,243,3,1,0,0,sales,medium
emp12009,0.67,0.39,2,207,7,0,0,0,sales,medium
emp12010,0.85,0.58,4,186,7,0,0,0,sales,medium
emp12011,0.37,0.92,4,211,7,0,0,0,sales,high
emp12012,0.64,0.64,2,190,3,0,0,0,sales,low
emp12013,0.91,0.82,2,241,3,0,0,0,sales,medium
emp12014,0.96,0.68,3,206,3,0,0,0,sales,medium
emp12015,0.74,0.7,4,273,3,0,0,0,sales,medium
emp12016,0.94,0.99,2,157,3,0,0,0,sales,medium
emp12017,0.37,0.72,3,183,2,0,0,0,sales,low
emp12018,0.92,0.85,3,151,6,1,0,0,sales,low
emp12019,0.86,0.72,3,217,3,0,0,0,sales,low
emp12020,0.66,0.49,5,235,8,1,0,0,sales,low
emp12021,0.19,0.61,4,127,8,0,0,0,sales,low
emp12022,0.65,0.61,5,167,8,0,0,0,sales,low
emp12023,0.92,0.44,3,260,8,0,0,0,sales,low
emp12024,0.83,0.8,3,240,8,0,0,0,sales,low
emp12025,0.94,0.82,4,187,3,0,0,0,sales,low
emp12026,0.42,0.69,3,126,2,0,0,0,sales,low
emp12027,0.78,0.53,6,168,3,0,0,0,sales,low
emp12028,0.58,0.76,4,197,5,0,0,0,sales,low
emp12029,0.5,0.64,2,170,8,0,0,0,sales,low
emp12030,0.82,0.76,3,219,8,1,0,0,IT,low
emp12031,0.97,0.92,6,137,8,1,0,0,product_mng,low
emp12032,0.8,0.93,3,225,4,0,0,0,product_mng,low
emp12033,0.82,0.84,3,194,3,0,0,0,product_mng,low
emp12034,0.95,0.99,5,251,4,0,0,0,product_mng,low
emp12035,0.88,0.51,5,195,4,0,0,0,IT,low
emp12036,0.5,0.86,3,180,7,0,0,1,management,high
emp12037,0.53,0.8,2,225,7,1,0,1,management,high
emp12038,0.82,0.74,3,229,7,0,0,1,management,high
emp12039,0.15,0.74,6,144,7,0,0,1,management,high
emp12040,0.92,0.7,3,129,3,0,0,1,management,high
emp12041,0.53,0.74,3,172,10,0,0,1,management,high
emp12042,0.58,1,4,220,10,0,0,0,marketing,medium
emp12043,0.88,0.74,3,273,10,0,0,0,sales,medium
emp12044,0.85,0.72,3,245,10,0,0,0,accounting,medium
emp12045,0.99,0.68,5,264,10,1,0,0,support,medium
emp12046,0.94,0.73,3,268,10,0,0,0,technical,medium
emp12047,0.63,0.94,3,172,3,0,0,0,management,medium
emp12048,0.85,0.9,3,245,3,0,0,0,marketing,medium
emp12049,0.95,0.66,5,192,3,0,0,0,marketing,medium
emp12050,0.71,0.66,3,268,4,0,0,0,marketing,high
emp12051,0.49,0.88,4,244,3,0,0,0,sales,low
emp12052,0.71,0.69,4,222,4,0,0,0,sales,medium
emp12053,0.52,0.62,5,239,2,0,0,0,sales,medium
emp12054,0.48,0.72,3,143,4,0,0,0,sales,medium
emp12055,0.82,0.79,3,160,3,0,0,0,sales,medium
emp12056,0.83,0.76,2,255,7,0,0,0,sales,low
emp12057,0.85,0.87,4,152,7,0,0,0,sales,low
emp12058,0.57,0.64,4,226,7,0,0,0,sales,low
emp12059,0.16,0.63,5,266,7,0,0,0,IT,low
emp12060,0.85,0.64,5,256,7,0,0,0,product_mng,low
emp12061,0.82,0.67,3,198,3,1,0,0,product_mng,low
emp12062,0.9,0.89,4,254,7,0,0,0,product_mng,low
emp12063,0.92,0.64,2,104,7,0,0,0,product_mng,low
emp12064,0.9,0.48,4,136,7,0,0,0,IT,low
emp12065,0.82,0.8,5,205,3,0,0,0,IT,low
emp12066,0.84,0.81,4,236,3,1,0,0,IT,low
emp12067,0.92,0.65,3,176,3,0,0,0,IT,low
emp12068,0.82,0.82,3,148,3,0,0,0,IT,low
emp12069,0.8,0.8,4,146,3,1,0,0,IT,low
emp12070,0.6,0.85,3,242,2,0,0,0,IT,low
emp12071,0.14,0.38,5,115,6,1,0,0,marketing,high
emp12072,0.85,0.89,4,150,3,0,0,0,accounting,high
emp12073,0.55,0.81,3,239,8,0,0,0,accounting,high
emp12074,0.49,0.71,4,178,8,0,0,0,IT,medium
emp12075,0.82,0.58,5,263,8,0,0,0,IT,medium
emp12076,0.59,0.77,3,272,8,0,0,0,management,high
emp12077,0.9,0.82,3,133,8,0,0,0,marketing,medium
emp12078,0.62,0.72,3,149,3,1,0,0,marketing,medium
emp12079,0.61,0.68,3,193,2,0,0,0,marketing,medium
emp12080,0.52,0.55,5,174,3,1,0,0,sales,medium
emp12081,0.79,0.87,4,223,5,0,0,0,sales,medium
emp12082,0.49,0.89,4,201,8,0,0,0,sales,medium
emp12083,0.73,0.67,2,139,8,0,0,0,sales,medium
emp12084,0.67,0.49,5,241,8,0,0,0,sales,medium
emp12085,0.52,0.61,4,187,4,1,0,0,sales,medium
emp12086,0.72,0.64,4,192,3,0,0,0,sales,medium
emp12087,0.48,0.5,5,142,4,0,0,0,IT,medium
emp12088,0.19,0.79,4,229,4,0,0,0,product_mng,medium
emp12089,0.49,0.49,3,104,7,0,0,0,product_mng,high
emp12090,0.9,0.76,3,255,7,0,0,0,product_mng,low
emp12091,0.49,0.49,4,212,7,0,0,0,product_mng,medium
emp12092,0.6,0.53,2,235,7,0,0,0,IT,medium
emp12093,0.62,0.85,3,237,3,1,0,0,IT,medium
emp12094,0.64,0.5,4,253,10,0,0,1,management,high
emp12095,0.22,0.94,3,193,10,0,0,1,management,high
emp12096,0.9,0.55,3,259,10,1,0,1,management,high
emp12097,0.74,0.95,5,266,10,0,0,1,management,high
emp12098,0.85,0.54,3,185,10,0,0,1,management,high
emp12099,0.33,0.65,3,172,10,0,0,1,marketing,high
emp12100,0.5,0.73,4,180,3,0,0,0,IT,low
emp12101,0.38,0.53,2,157,3,0,1,0,sales,low
emp12102,0.8,0.86,5,262,6,0,1,0,sales,medium
emp12103,0.11,0.88,7,272,4,0,1,0,sales,medium
emp12104,0.72,0.87,5,223,5,0,1,0,sales,low
emp12105,0.37,0.52,2,159,3,0,1,0,sales,low
emp12106,0.41,0.5,2,153,3,0,1,0,sales,low
emp12107,0.1,0.77,6,247,4,0,1,0,sales,low
emp12108,0.92,0.85,5,259,5,0,1,0,sales,low
emp12109,0.89,1,5,224,5,0,1,0,sales,low
emp12110,0.42,0.53,2,142,3,0,1,0,sales,low
emp12111,0.45,0.54,2,135,3,0,1,0,sales,low
emp12112,0.11,0.81,6,305,4,0,1,0,sales,low
emp12113,0.84,0.92,4,234,5,0,1,0,sales,low
emp12114,0.41,0.55,2,148,3,0,1,0,sales,low
emp12115,0.36,0.56,2,137,3,0,1,0,sales,low
emp12116,0.38,0.54,2,143,3,0,1,0,sales,low
emp12117,0.45,0.47,2,160,3,0,1,0,sales,low
emp12118,0.78,0.99,4,255,6,0,1,0,sales,low
emp12119,0.45,0.51,2,160,3,1,1,1,sales,low
emp12120,0.76,0.89,5,262,5,0,1,0,sales,low
emp12121,0.11,0.83,6,282,4,0,1,0,sales,low
emp12122,0.38,0.55,2,147,3,0,1,0,sales,low
emp12123,0.09,0.95,6,304,4,0,1,0,sales,low
emp12124,0.46,0.57,2,139,3,0,1,0,sales,low
emp12125,0.4,0.53,2,158,3,0,1,0,sales,low
emp12126,0.89,0.92,5,242,5,0,1,0,sales,low
emp12127,0.82,0.87,4,239,5,0,1,0,sales,low
emp12128,0.4,0.49,2,135,3,0,1,0,sales,low
emp12129,0.41,0.46,2,128,3,0,1,0,accounting,low
emp12130,0.38,0.5,2,132,3,0,1,0,accounting,low
emp12131,0.09,0.62,6,294,4,0,1,0,accounting,low
emp12132,0.45,0.57,2,134,3,0,1,0,hr,low
emp12133,0.4,0.51,2,145,3,0,1,0,hr,low
emp12134,0.45,0.55,2,140,3,0,1,0,hr,low
emp12135,0.84,0.87,4,246,6,0,1,0,hr,low
emp12136,0.1,0.94,6,255,4,0,1,0,technical,low
emp12137,0.38,0.46,2,137,3,0,1,0,technical,low
emp12138,0.45,0.5,2,126,3,0,1,0,technical,low
emp12139,0.11,0.89,6,306,4,0,1,0,technical,low
emp12140,0.41,0.54,2,152,3,0,1,0,technical,low
emp12141,0.87,0.88,5,269,5,0,1,0,technical,low
emp12142,0.45,0.48,2,158,3,0,1,0,technical,low
emp12143,0.4,0.46,2,127,3,0,1,0,technical,low
emp12144,0.1,0.8,7,281,4,0,1,0,technical,low
emp12145,0.09,0.89,6,276,4,0,1,0,technical,low
emp12146,0.84,0.74,3,182,4,0,1,0,technical,low
emp12147,0.4,0.55,2,147,3,0,1,0,support,low
emp12148,0.57,0.7,3,273,6,0,1,0,support,low
emp12149,0.4,0.54,2,148,3,0,1,0,support,low
emp12150,0.43,0.47,2,147,3,0,1,0,support,low
emp12151,0.13,0.78,6,152,2,0,1,0,support,low
emp12152,0.44,0.55,2,135,3,0,1,0,support,low
emp12153,0.38,0.55,2,134,3,0,1,0,support,low
emp12154,0.39,0.54,2,132,3,0,1,0,support,low
emp12155,0.1,0.92,7,307,4,0,1,0,support,low
emp12156,0.37,0.46,2,140,3,0,1,0,support,low
emp12157,0.11,0.94,7,255,4,0,1,0,support,low
emp12158,0.1,0.81,6,309,4,0,1,0,technical,low
emp12159,0.38,0.54,2,128,3,0,1,0,technical,low
emp12160,0.85,1,4,225,5,0,1,0,technical,low
emp12161,0.85,0.91,5,226,5,0,1,0,management,medium
emp12162,0.11,0.93,7,308,4,0,1,0,IT,medium
emp12163,0.1,0.95,6,244,5,0,1,0,IT,medium
emp12164,0.36,0.56,2,132,3,0,1,0,IT,medium
emp12165,0.11,0.94,6,286,4,0,1,0,IT,medium
emp12166,0.81,0.7,6,161,4,0,1,0,IT,medium
emp12167,0.43,0.54,2,153,3,0,1,0,product_mng,medium
emp12168,0.9,0.98,4,264,6,0,1,0,product_mng,medium
emp12169,0.76,0.86,5,223,5,1,1,0,product_mng,medium
emp12170,0.43,0.5,2,135,3,0,1,0,product_mng,medium
emp12171,0.74,0.99,2,277,3,0,1,0,IT,medium
emp12172,0.09,0.77,5,275,4,0,1,0,product_mng,medium
emp12173,0.45,0.49,2,149,3,0,1,0,product_mng,high
emp12174,0.09,0.87,7,295,4,0,1,0,product_mng,low
emp12175,0.11,0.97,6,277,4,0,1,0,product_mng,medium
emp12176,0.11,0.79,7,306,4,0,1,0,product_mng,medium
emp12177,0.1,0.83,6,295,4,0,1,0,product_mng,medium
emp12178,0.4,0.54,2,137,3,0,1,0,marketing,medium
emp12179,0.43,0.56,2,157,3,0,1,0,sales,low
emp12180,0.39,0.56,2,142,3,0,1,0,accounting,low
emp12181,0.45,0.54,2,140,3,0,1,0,support,low
emp12182,0.38,0.49,2,151,3,0,1,0,technical,low
emp12183,0.79,0.59,4,139,3,0,1,1,management,low
emp12184,0.84,0.85,4,249,6,0,1,0,marketing,low
emp12185,0.11,0.77,6,291,4,0,1,0,marketing,low
emp12186,0.11,0.87,6,305,4,0,1,0,marketing,low
emp12187,0.17,0.84,5,232,3,0,1,0,sales,low
emp12188,0.44,0.45,2,132,3,0,1,0,sales,low
emp12189,0.37,0.57,2,130,3,0,1,0,sales,low
emp12190,0.1,0.79,6,291,4,0,1,0,sales,low
emp12191,0.4,0.5,2,130,3,0,1,0,sales,low
emp12192,0.89,1,5,246,5,0,1,0,sales,low
emp12193,0.42,0.48,2,143,3,0,1,0,sales,low
emp12194,0.46,0.55,2,129,3,0,1,0,sales,low
emp12195,0.09,0.83,6,255,4,0,1,0,sales,low
emp12196,0.37,0.51,2,155,3,0,1,0,sales,low
emp12197,0.1,0.77,6,265,4,0,1,0,sales,low
emp12198,0.1,0.84,6,279,4,0,1,0,sales,low
emp12199,0.11,0.97,6,284,4,0,1,0,sales,low
emp12200,0.9,1,5,221,6,0,1,0,sales,medium
emp12201,0.38,0.52,2,154,3,0,1,0,sales,medium
emp12202,0.36,0.52,2,147,3,0,1,0,sales,medium
emp12203,0.42,0.46,2,150,3,0,1,0,sales,medium
emp12204,0.09,0.94,7,267,4,0,1,0,sales,medium
emp12205,0.43,0.52,2,158,3,0,1,0,sales,medium
emp12206,0.24,0.46,7,224,5,0,1,0,accounting,medium
emp12207,0.91,1,4,257,5,0,1,0,accounting,medium
emp12208,0.44,0.5,2,148,3,0,1,0,accounting,medium
emp12209,0.71,0.87,3,177,4,0,1,0,hr,medium
emp12210,0.4,0.49,2,155,3,0,1,0,hr,medium
emp12211,0.43,0.47,2,144,3,0,1,0,hr,medium
emp12212,0.09,0.85,6,289,4,0,1,0,hr,high
emp12213,0.43,0.52,2,160,3,0,1,0,technical,low
emp12214,0.9,0.96,4,258,5,0,1,0,technical,medium
emp12215,0.84,1,5,234,5,0,1,0,technical,medium
emp12216,0.37,0.48,2,137,3,0,1,0,technical,medium
emp12217,0.86,0.68,5,263,2,0,1,0,technical,medium
emp12218,0.11,0.84,6,251,4,0,1,0,technical,low
emp12219,0.37,0.57,2,133,3,0,1,0,technical,low
emp12220,0.4,0.46,2,132,3,0,1,0,technical,low
emp12221,0.14,0.62,4,158,4,1,1,0,technical,low
emp12222,0.4,0.46,2,135,3,0,1,0,technical,low
emp12223,0.75,1,4,216,6,0,1,0,technical,low
emp12224,0.11,0.84,6,300,5,1,1,0,support,low
emp12225,0.46,0.49,2,138,3,0,1,0,support,low
emp12226,0.11,0.92,6,260,4,0,1,0,support,low
emp12227,0.38,0.49,2,132,3,0,1,0,support,low
emp12228,0.7,0.89,3,183,5,0,1,0,support,low
emp12229,0.09,0.82,6,250,4,0,1,0,support,low
emp12230,0.37,0.45,2,151,3,0,1,0,support,low
emp12231,0.1,0.83,6,292,4,0,1,0,support,low
emp12232,0.38,0.57,2,140,3,0,1,0,support,low
emp12233,0.9,1,5,221,5,0,1,0,support,low
emp12234,0.44,0.51,2,138,3,0,1,0,support,low
emp12235,0.36,0.5,2,132,3,0,1,0,technical,low
emp12236,0.31,0.84,7,133,5,0,1,0,technical,low
emp12237,0.1,0.84,6,283,4,1,1,0,technical,low
emp12238,0.42,0.48,2,129,3,0,1,0,management,low
emp12239,0.74,1,4,249,5,0,1,0,IT,low
emp12240,0.73,0.87,5,257,5,0,1,0,IT,low
emp12241,0.09,0.96,6,245,4,0,1,0,IT,low
emp12242,0.45,0.53,2,155,3,0,1,0,IT,low
emp12243,0.11,0.8,6,256,4,0,1,0,IT,low
emp12244,0.37,0.47,2,152,3,0,1,0,product_mng,low
emp12245,0.84,0.99,4,267,5,0,1,0,product_mng,low
emp12246,0.41,0.46,2,151,3,0,1,0,product_mng,low
emp12247,0.76,0.92,4,239,5,0,1,0,product_mng,low
emp12248,0.11,0.87,6,306,4,0,1,0,IT,low
emp12249,0.84,0.88,4,263,5,1,1,0,marketing,low
emp12250,0.39,0.5,2,147,3,0,1,0,marketing,low
emp12251,0.11,0.91,6,278,4,0,1,0,marketing,low
emp12252,0.45,0.56,2,154,3,0,1,0,marketing,low
emp12253,0.37,0.52,2,143,3,0,1,0,marketing,low
emp12254,0.4,0.52,2,155,3,0,1,0,marketing,low
emp12255,0.39,0.48,2,160,3,0,1,0,sales,low
emp12256,0.11,0.8,6,304,4,0,1,0,accounting,low
emp12257,0.83,1,5,240,5,0,1,0,support,low
emp12258,0.11,0.92,6,305,4,0,1,0,technical,low
emp12259,0.39,0.5,2,136,3,0,1,0,management,low
emp12260,0.45,0.45,2,132,3,0,1,0,marketing,low
emp12261,0.1,0.95,7,301,4,0,1,0,marketing,low
emp12262,0.9,0.98,5,243,6,0,1,0,marketing,low
emp12263,0.45,0.51,2,147,3,0,1,0,sales,low
emp12264,0.79,0.89,5,239,5,0,1,0,sales,low
emp12265,0.9,0.99,5,260,5,0,1,0,sales,low
emp12266,0.11,0.84,7,296,4,0,1,0,sales,low
emp12267,0.43,0.55,2,129,3,0,1,0,sales,low
emp12268,0.31,0.54,5,132,5,0,1,0,sales,low
emp12269,0.32,0.5,2,135,5,0,1,0,sales,low
emp12270,0.45,0.57,2,158,3,0,1,0,sales,low
emp12271,0.81,0.99,4,259,5,0,1,0,sales,low
emp12272,0.41,0.46,2,160,3,0,1,1,sales,low
emp12273,0.11,0.78,7,278,4,0,1,0,sales,low
emp12274,0.1,0.88,6,284,4,0,1,0,sales,low
emp12275,0.7,0.53,2,274,4,0,1,0,sales,low
emp12276,0.54,0.74,4,164,2,0,1,0,sales,low
emp12277,0.41,0.48,2,148,3,0,1,0,sales,low
emp12278,0.38,0.5,2,140,3,0,1,0,sales,medium
emp12279,0.37,0.51,2,127,3,0,1,0,sales,medium
emp12280,0.11,0.85,6,308,5,0,1,0,sales,medium
emp12281,0.4,0.47,2,146,3,0,1,0,sales,medium
emp12282,0.1,0.84,6,261,4,0,1,0,accounting,medium
emp12283,0.89,0.99,5,257,5,0,1,0,accounting,medium
emp12284,0.11,0.8,6,285,4,0,1,0,accounting,medium
emp12285,0.36,0.55,2,141,3,0,1,0,hr,medium
emp12286,0.4,0.46,2,127,3,0,1,0,hr,medium
emp12287,0.09,0.85,6,297,4,0,1,0,hr,medium
emp12288,0.4,0.46,2,143,3,0,1,0,hr,medium
emp12289,0.37,0.55,2,152,3,0,1,0,technical,medium
emp12290,0.44,0.51,2,156,3,0,1,0,technical,high
emp12291,0.09,0.8,7,283,5,0,1,0,technical,low
emp12292,0.92,0.87,4,226,6,1,1,0,technical,medium
emp12293,0.74,0.91,4,232,5,0,1,0,technical,medium
emp12294,0.09,0.82,6,249,4,0,1,0,technical,medium
emp12295,0.89,0.95,4,275,5,0,1,0,technical,medium
emp12296,0.09,0.8,6,304,4,0,1,0,technical,low
emp12297,0.27,0.54,7,278,3,0,1,0,technical,low
emp12298,0.1,0.91,6,287,4,0,1,0,technical,low
emp12299,0.1,0.89,7,285,4,0,1,0,technical,low
emp12300,0.77,0.94,5,226,6,0,1,0,support,low
emp12301,0.9,0.82,5,259,5,0,1,0,support,low
emp12302,0.39,0.5,2,135,3,0,1,0,support,low
emp12303,0.76,1,5,219,5,0,1,0,support,low
emp12304,0.1,0.93,6,256,4,0,1,0,support,low
emp12305,0.87,0.9,5,254,6,0,1,0,support,low
emp12306,0.38,0.5,2,153,3,0,1,0,support,low
emp12307,0.77,0.99,5,228,5,0,1,0,support,low
emp12308,0.78,0.87,4,228,5,0,1,0,support,low
emp12309,0.44,0.5,2,128,3,0,1,0,support,low
emp12310,0.38,0.52,2,153,3,0,1,0,support,low
emp12311,0.43,0.46,2,156,3,0,1,0,technical,low
emp12312,0.39,0.5,4,294,3,0,1,0,technical,low
emp12313,0.88,1,5,219,5,0,1,0,technical,low
emp12314,0.45,0.46,2,153,3,0,1,0,management,low
emp12315,0.4,0.53,2,151,3,0,1,0,IT,low
emp12316,0.36,0.51,2,155,3,0,1,0,IT,low
emp12317,0.36,0.48,2,158,3,0,1,0,IT,low
emp12318,0.9,0.98,5,245,5,0,1,0,IT,low
emp12319,0.43,0.53,2,131,3,0,1,0,IT,low
emp12320,0.89,0.87,5,225,5,0,1,0,product_mng,low
emp12321,0.1,0.84,6,286,4,0,1,0,product_mng,low
emp12322,0.37,0.5,2,135,3,0,1,0,product_mng,low
emp12323,0.37,0.51,2,153,3,0,1,0,product_mng,low
emp12324,0.87,0.9,5,252,5,0,1,0,IT,low
emp12325,0.4,0.56,2,149,3,0,1,0,accounting,low
emp12326,0.9,0.97,4,258,5,0,1,0,accounting,low
emp12327,0.37,0.46,2,158,3,0,1,0,hr,low
emp12328,0.44,0.54,2,149,3,0,1,0,hr,low
emp12329,0.85,0.95,5,236,5,0,1,0,hr,low
emp12330,0.78,0.98,5,239,6,0,1,0,marketing,low
emp12331,0.42,0.47,2,159,3,0,1,0,marketing,low
emp12332,0.92,0.99,5,255,6,0,1,0,sales,low
emp12333,0.11,0.83,6,244,4,0,1,0,accounting,low
emp12334,0.42,0.56,2,134,3,0,1,0,support,low
emp12335,0.48,0.57,4,270,4,0,1,0,technical,low
emp12336,0.83,0.85,4,255,5,0,1,0,management,low
emp12337,0.4,0.53,2,151,3,0,1,0,marketing,low
emp12338,0.43,0.45,2,135,3,0,1,0,marketing,low
emp12339,0.43,0.53,2,146,3,0,1,0,marketing,low
emp12340,0.1,0.97,7,254,4,0,1,0,sales,low
emp12341,0.1,0.87,7,289,4,0,1,0,sales,low
emp12342,0.37,0.46,2,156,3,0,1,0,sales,low
emp12343,0.38,0.53,2,156,3,0,1,0,sales,low
emp12344,0.4,0.5,2,128,3,0,1,0,sales,low
emp12345,0.89,0.86,5,275,5,0,1,0,sales,low
emp12346,0.45,0.46,2,155,3,0,1,0,sales,low
emp12347,0.37,0.48,2,159,3,0,1,0,sales,low
emp12348,0.46,0.49,2,148,3,0,1,0,sales,low
emp12349,0.87,0.91,4,228,5,0,1,0,sales,low
emp12350,0.11,0.84,6,298,4,0,1,0,sales,low
emp12351,0.79,0.87,5,261,5,0,1,0,sales,low
emp12352,0.79,0.92,5,254,6,0,1,0,sales,low
emp12353,0.19,0.59,7,192,3,0,1,0,sales,low
emp12354,0.87,0.98,4,248,5,0,1,0,sales,low
emp12355,0.6,0.92,2,258,5,0,1,0,sales,low
emp12356,0.44,0.45,2,156,3,0,1,0,sales,medium
emp12357,0.11,0.81,6,266,4,1,1,0,sales,medium
emp12358,0.42,0.54,2,156,3,0,1,0,sales,medium
emp12359,0.88,0.88,5,232,5,1,1,0,accounting,medium
emp12360,0.11,0.84,6,287,4,0,1,0,accounting,medium
emp12361,0.46,0.46,2,154,3,0,1,0,accounting,medium
emp12362,0.82,0.97,5,263,5,0,1,0,hr,medium
emp12363,0.44,0.56,2,131,3,0,1,0,hr,medium
emp12364,0.11,0.78,6,260,4,0,1,0,hr,medium
emp12365,0.42,0.5,2,139,3,0,1,0,hr,medium
emp12366,0.84,0.93,4,251,5,0,1,0,technical,medium
emp12367,0.11,0.95,6,286,4,0,1,0,technical,medium
emp12368,0.45,0.53,2,129,3,0,1,0,technical,high
emp12369,0.38,0.56,2,156,3,0,1,0,technical,low
emp12370,0.38,0.86,6,139,6,0,1,0,technical,medium
emp12371,0.44,0.51,2,127,3,0,1,0,technical,medium
emp12372,0.11,0.84,6,251,4,0,1,0,technical,medium
emp12373,0.81,0.93,5,270,5,0,1,0,technical,medium
emp12374,0.09,0.96,6,296,4,0,1,0,technical,low
emp12375,0.11,0.9,6,254,4,0,1,0,technical,low
emp12376,0.81,0.95,5,238,6,0,1,0,technical,low
emp12377,0.1,0.97,6,267,4,1,1,0,support,low
emp12378,0.74,0.89,5,229,6,0,1,0,support,low
emp12379,0.09,0.78,6,254,4,0,1,0,support,low
emp12380,0.82,0.81,4,233,4,1,1,0,support,low
emp12381,0.1,0.98,6,268,4,0,1,0,support,low
emp12382,0.27,0.56,3,301,3,0,1,0,support,low
emp12383,0.83,0.92,5,267,6,0,1,0,support,low
emp12384,0.1,0.93,6,289,4,1,1,0,support,low
emp12385,0.38,0.47,2,144,3,0,1,0,support,low
emp12386,0.4,0.56,2,148,3,0,1,0,support,low
emp12387,0.11,0.83,6,306,4,0,1,0,support,low
emp12388,0.11,0.79,6,292,4,0,1,1,technical,low
emp12389,0.82,0.91,5,232,5,0,1,0,technical,low
emp12390,0.36,0.48,2,137,3,0,1,0,technical,low
emp12391,0.4,0.46,2,128,3,0,1,0,management,low
emp12392,0.87,0.84,5,231,5,0,1,0,IT,low
emp12393,0.41,0.49,2,146,3,0,1,0,IT,low
emp12394,0.11,0.91,6,308,4,1,1,0,IT,low
emp12395,0.1,0.93,6,253,4,0,1,0,IT,medium
emp12396,0.38,0.51,2,146,3,0,1,0,IT,medium
emp12397,0.39,0.55,2,156,3,0,1,0,product_mng,medium
emp12398,0.4,0.52,2,147,3,0,1,0,product_mng,medium
emp12399,0.45,0.48,2,136,3,0,1,0,product_mng,medium
emp12400,0.74,0.84,5,249,5,0,1,0,product_mng,medium
emp12401,0.45,0.55,2,151,3,0,1,0,IT,medium
emp12402,0.12,1,3,278,4,0,1,0,RandD,medium
emp12403,0.1,0.77,7,250,5,0,1,0,RandD,medium
emp12404,0.37,0.55,2,127,3,0,1,0,RandD,medium
emp12405,0.89,0.87,5,255,5,0,1,0,RandD,medium
emp12406,0.45,0.47,2,135,3,0,1,0,RandD,medium
emp12407,0.37,0.46,2,149,3,0,1,0,marketing,high
emp12408,0.11,0.81,5,287,4,0,1,0,sales,low
emp12409,0.41,0.48,2,145,3,0,1,0,accounting,medium
emp12410,0.1,0.94,6,285,4,0,1,0,support,medium
emp12411,0.1,0.93,7,305,4,0,1,0,technical,medium
emp12412,0.11,0.95,7,300,4,0,1,0,management,medium
emp12413,0.4,0.54,2,139,3,0,1,0,marketing,low
emp12414,0.41,0.49,2,130,3,0,1,0,marketing,low
emp12415,0.1,0.81,6,268,4,0,1,0,marketing,low
emp12416,0.73,0.86,4,245,6,0,1,0,sales,low
emp12417,0.43,0.47,2,135,3,0,1,0,sales,low
emp12418,0.37,0.46,2,153,3,0,1,0,sales,low
emp12419,0.11,0.94,6,276,4,0,1,0,sales,low
emp12420,0.4,0.46,2,130,3,0,1,0,sales,low
emp12421,0.41,0.54,2,153,3,1,1,0,sales,low
emp12422,0.82,0.84,5,244,5,0,1,0,sales,low
emp12423,0.61,0.47,2,253,3,0,1,0,sales,low
emp12424,0.11,0.91,7,287,4,0,1,0,sales,low
emp12425,0.37,0.45,2,131,3,0,1,0,sales,low
emp12426,0.41,0.52,2,135,3,0,1,0,sales,low
emp12427,0.37,0.52,2,157,3,0,1,0,sales,low
emp12428,0.88,0.99,5,262,6,0,1,0,sales,low
emp12429,0.1,0.85,6,266,4,0,1,0,sales,low
emp12430,0.44,0.48,2,148,3,0,1,0,sales,low
emp12431,0.38,0.57,2,140,3,0,1,0,sales,low
emp12432,0.11,0.85,7,302,4,0,1,0,sales,low
emp12433,0.09,0.98,6,271,4,0,1,0,sales,low
emp12434,0.45,0.52,2,145,3,0,1,0,sales,medium
emp12435,0.1,0.81,6,290,4,0,1,0,accounting,medium
emp12436,0.45,0.47,2,151,3,0,1,0,accounting,medium
emp12437,0.77,0.87,5,266,5,0,1,0,accounting,medium
emp12438,0.44,0.51,2,140,3,0,1,0,hr,medium
emp12439,0.39,0.5,2,142,3,0,1,0,hr,medium
emp12440,0.1,0.91,6,246,4,0,1,0,hr,medium
emp12441,0.09,0.89,7,308,5,0,1,0,hr,medium
emp12442,0.37,0.47,2,141,3,0,1,0,technical,medium
emp12443,0.9,1,5,232,5,0,1,0,technical,medium
emp12444,0.41,0.56,2,143,3,0,1,0,technical,medium
emp12445,0.37,0.52,2,155,3,0,1,0,technical,medium
emp12446,0.1,0.86,6,278,4,0,1,0,technical,high
emp12447,0.81,1,4,253,5,0,1,0,technical,low
emp12448,0.11,0.8,6,282,4,0,1,0,technical,medium
emp12449,0.11,0.84,7,264,4,0,1,0,technical,medium
emp12450,0.4,0.46,2,149,3,0,1,0,technical,medium
emp12451,0.09,0.8,6,304,5,0,1,0,technical,medium
emp12452,0.48,0.93,3,219,6,0,1,0,technical,low
emp12453,0.91,0.91,4,262,6,0,1,0,support,low
emp12454,0.43,0.57,2,135,3,0,1,0,support,low
emp12455,0.33,0.88,6,219,5,0,1,0,support,low
emp12456,0.41,0.57,2,136,3,0,1,0,support,low
emp12457,0.41,0.55,2,154,3,0,1,0,support,low
emp12458,0.37,0.54,2,149,3,0,1,0,support,low
